response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0650,0.0000,0.0000,0.0000,0.0649,0.0001,200,0.2585
0.0678,0.0000,0.0000,0.0000,0.0676,0.0001,200,0.2558
0.0667,0.0000,0.0000,0.0000,0.0666,0.0001,200,0.2589
0.0671,0.0000,0.0000,0.0001,0.0669,0.0000,200,0.2585
0.0671,0.0000,0.0000,0.0000,0.0669,0.0001,200,0.2586
0.0669,0.0000,0.0000,0.0000,0.0668,0.0001,200,0.2588
0.0668,0.0000,0.0000,0.0000,0.0665,0.0002,200,0.2589
0.0673,0.0000,0.0000,0.0000,0.0667,0.0002,200,0.2584
0.0673,0.0000,0.0000,0.0000,0.0668,0.0002,200,0.2584
0.0670,0.0000,0.0000,0.0000,0.0667,0.0003,200,0.2588
0.0566,0.0000,0.0000,0.0000,0.0564,0.0001,200,0.2707
0.0596,0.0000,0.0000,0.0000,0.0594,0.0001,200,0.2677
0.0688,0.0000,0.0000,0.0000,0.0687,0.0001,200,0.2586
0.0687,0.0000,0.0000,0.0000,0.0685,0.0001,200,0.2609
0.0601,0.0000,0.0000,0.0001,0.0598,0.0001,200,0.2695
0.0691,0.0000,0.0000,0.0000,0.0689,0.0001,200,0.2606
0.0690,0.0000,0.0000,0.0000,0.0687,0.0003,200,0.2609
0.0706,0.0000,0.0000,0.0001,0.0692,0.0012,200,0.2606
0.0630,0.0000,0.0000,0.0000,0.0612,0.0017,200,0.2683
0.0706,0.0000,0.0000,0.0000,0.0688,0.0017,200,0.2608
0.0619,0.0000,0.0000,0.0000,0.0605,0.0012,200,0.2695
0.0706,0.0000,0.0000,0.0000,0.0704,0.0001,200,0.2608
0.0706,0.0000,0.0000,0.0000,0.0704,0.0001,200,0.2608
0.0579,0.0000,0.0000,0.0000,0.0577,0.0001,200,0.2736
0.0709,0.0000,0.0000,0.0000,0.0688,0.0020,200,0.2608
0.0580,0.0000,0.0000,0.0000,0.0576,0.0002,200,0.2739
0.0577,0.0000,0.0000,0.0000,0.0575,0.0000,200,0.2764
0.0578,0.0000,0.0000,0.0001,0.0576,0.0001,200,0.2764
0.0583,0.0000,0.0000,0.0000,0.0580,0.0001,200,0.2764
0.0595,0.0000,0.0000,0.0000,0.0593,0.0001,200,0.2767
0.0595,0.0000,0.0000,0.0000,0.0593,0.0001,200,0.2767
0.0595,0.0000,0.0000,0.0001,0.0593,0.0001,200,0.2768
0.0594,0.0000,0.0000,0.0000,0.0593,0.0001,200,0.2768
0.0602,0.0000,0.0000,0.0000,0.0600,0.0001,200,0.2786
0.0628,0.0000,0.0000,0.0001,0.0625,0.0001,200,0.2803
0.0625,0.0000,0.0000,0.0000,0.0623,0.0001,200,0.2815
0.0608,0.0000,0.0000,0.0000,0.0606,0.0001,200,0.2832
0.0622,0.0000,0.0000,0.0000,0.0621,0.0000,200,0.2824
0.0612,0.0000,0.0000,0.0001,0.0610,0.0001,200,0.2834
0.0614,0.0000,0.0000,0.0000,0.0613,0.0000,200,0.2832
0.0623,0.0000,0.0000,0.0000,0.0621,0.0001,200,0.2824
0.0580,0.0000,0.0000,0.0000,0.0578,0.0001,200,0.2889
0.0581,0.0000,0.0000,0.0001,0.0579,0.0001,200,0.2887
0.0582,0.0000,0.0000,0.0000,0.0580,0.0001,200,0.2889
0.0630,0.0000,0.0000,0.0001,0.0628,0.0000,200,0.2840
0.0629,0.0000,0.0000,0.0000,0.0628,0.0000,200,0.2841
0.0584,0.0000,0.0000,0.0001,0.0581,0.0001,200,0.2888
0.0625,0.0000,0.0000,0.0001,0.0623,0.0001,200,0.2873
0.0599,0.0000,0.0000,0.0000,0.0597,0.0001,200,0.2911
0.0624,0.0000,0.0000,0.0000,0.0622,0.0001,200,0.2888
0.0587,0.0000,0.0000,0.0001,0.0585,0.0001,200,0.2925
0.0599,0.0000,0.0000,0.0001,0.0597,0.0001,200,0.2925
0.0600,0.0000,0.0000,0.0000,0.0598,0.0001,200,0.2953
0.0634,0.0000,0.0000,0.0001,0.0631,0.0001,200,0.2925
0.0578,0.0000,0.0000,0.0000,0.0576,0.0000,200,0.2987
0.0548,0.0000,0.0000,0.0000,0.0546,0.0001,200,0.3039
0.0641,0.0000,0.0000,0.0000,0.0639,0.0001,200,0.2978
0.0641,0.0000,0.0000,0.0000,0.0639,0.0001,200,0.2979
0.0635,0.0000,0.0000,0.0000,0.0633,0.0001,200,0.2985
0.0627,0.0000,0.0000,0.0000,0.0626,0.0000,200,0.2993
0.0641,0.0000,0.0000,0.0000,0.0639,0.0001,200,0.2980
0.0575,0.0000,0.0000,0.0000,0.0573,0.0001,200,0.3045
0.0631,0.0000,0.0000,0.0001,0.0629,0.0001,200,0.2993
0.0568,0.0000,0.0000,0.0000,0.0566,0.0001,200,0.3065
0.0583,0.0000,0.0000,0.0001,0.0581,0.0001,200,0.3065
0.0680,0.0000,0.0000,0.0000,0.0678,0.0001,200,0.2969
0.0687,0.0000,0.0000,0.0001,0.0684,0.0001,200,0.2969
0.0577,0.0000,0.0000,0.0001,0.0574,0.0001,200,0.3079
0.0600,0.0000,0.0000,0.0001,0.0598,0.0001,200,0.3078
0.0691,0.0000,0.0000,0.0000,0.0689,0.0001,200,0.3010
0.0572,0.0000,0.0000,0.0000,0.0570,0.0001,200,0.3164
0.0596,0.0000,0.0000,0.0000,0.0594,0.0001,200,0.3142
0.0620,0.0000,0.0000,0.0001,0.0617,0.0001,200,0.3142
0.0620,0.0000,0.0000,0.0000,0.0618,0.0001,200,0.3142
0.0615,0.0000,0.0000,0.0000,0.0613,0.0001,200,0.3147
0.0618,0.0000,0.0000,0.0000,0.0616,0.0001,200,0.3149
0.0635,0.0000,0.0000,0.0000,0.0633,0.0001,200,0.3148
0.0655,0.0000,0.0000,0.0000,0.0653,0.0001,200,0.3142
0.0655,0.0000,0.0000,0.0000,0.0653,0.0001,200,0.3142
0.0620,0.0000,0.0000,0.0000,0.0618,0.0001,200,0.3178
0.0651,0.0000,0.0000,0.0000,0.0648,0.0002,200,0.3147
0.0635,0.0000,0.0000,0.0001,0.0632,0.0001,200,0.3164
0.0639,0.0000,0.0000,0.0000,0.0638,0.0001,200,0.3180
0.0639,0.0000,0.0000,0.0000,0.0637,0.0001,200,0.3180
0.0640,0.0000,0.0000,0.0000,0.0636,0.0002,200,0.3181
0.0630,0.0000,0.0000,0.0000,0.0628,0.0001,200,0.3198
0.0629,0.0000,0.0000,0.0000,0.0627,0.0001,200,0.3199
0.0603,0.0000,0.0000,0.0000,0.0601,0.0001,200,0.3225
0.0630,0.0000,0.0000,0.0000,0.0628,0.0001,200,0.3199
