response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0617,0.0000,0.0000,0.0001,0.0615,0.0001,200,0.2912
0.0639,0.0000,0.0000,0.0000,0.0636,0.0001,200,0.2911
0.0582,0.0000,0.0000,0.0000,0.0580,0.0001,200,0.2975
0.0648,0.0000,0.0000,0.0000,0.0646,0.0001,200,0.2911
0.0630,0.0000,0.0000,0.0000,0.0629,0.0001,200,0.2931
0.0629,0.0000,0.0000,0.0000,0.0628,0.0000,200,0.2933
0.0611,0.0000,0.0000,0.0000,0.0609,0.0001,200,0.2959
0.0612,0.0000,0.0000,0.0001,0.0610,0.0001,200,0.2958
0.0611,0.0000,0.0000,0.0000,0.0610,0.0000,200,0.2958
0.0642,0.0000,0.0000,0.0000,0.0639,0.0002,200,0.2957
0.0668,0.0000,0.0000,0.0000,0.0666,0.0001,200,0.2931
0.0667,0.0000,0.0000,0.0001,0.0665,0.0001,200,0.2933
0.0623,0.0000,0.0000,0.0000,0.0622,0.0001,200,0.2977
0.0668,0.0000,0.0000,0.0000,0.0666,0.0001,200,0.2933
0.0629,0.0000,0.0000,0.0000,0.0627,0.0001,200,0.2977
0.0630,0.0000,0.0000,0.0000,0.0628,0.0001,200,0.2978
